,,,,,,,,"(thousand KRW)","(thousand KRW)"
"2018","과학기술정보통신부","국립과천과학관","자본계정","과학기술","과학기술일반","국립과천과학관운영","국립어린이과학관운영","230000","230000"
"2018","과학기술정보통신부","국립과천과학관","자본계정","과학기술","과학기술일반","국립과천과학관운영","시설관리(책특회계)","1325000","1325000"
"2018","과학기술정보통신부","국립과천과학관","자본계정","과학기술","과학기술일반","국립과천과학관운영","창의전시관운영(책특회계)","5070000","5070000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","계정간거래","감가상각비","1190000","1190000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","계정간거래","당기순이익","1000","1000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","건강보험부담금(책특회계)","168000","168000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","과학교육사업(책특회계)","3530000","3530000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","과학전시사업(책특회계)","4325000","4325000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","국립중앙과학관기본경비(책특회계)","1863000","1863000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","국립중앙과학관인건비(책특회계)","5894519","5894519"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","시설관리(책특회계)","5110000","5110000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","회계기금간거래","공무원연금부담금","768000","768000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","과학교육사업(책특회계)","200000","200000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","과학전시사업(책특회계)","2103000","2103000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","국립중앙과학관기본경비(책특회계)","50000","50000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","시설관리(책특회계)","4681000","4681000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","첨단연구성과 종합전시관 구축","10400000","10400000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","내부거래지출","공공자금관리기금예탁(방발기금)","100000000","100000000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","디지털방송전환기반구축","디지털방송전환","2299000","2299000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","방송통신발전기금운영비","기금운영비","4039000","4039000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","여유자금운용","비통화금융기관예치","39050000","21054600"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","여유자금운용","통화금융기관예치","17000000","9600000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","이용자보호및공정경쟁","소외계층지원","1516000","1516000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","정보통신방송국제협력","방송통신 개발도상국 지원","3302000","3302000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","정보통신방송국제협력","방송통신서비스해외진출","8013000","8013000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","정보통신방송국제협력","해외방송교류","800000","700000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","정보통신방송기반조성","전파방송산업 활성화","1618000","3818000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","정보통신방송기반조성","주파수활용여건조성","4122000","4122000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","콘텐츠방송산업육성","방송산업육성기반구축","4157000","4157000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","콘텐츠방송산업육성","방송통신중소기업육성기반조성","18336000","18336000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","콘텐츠방송산업육성","방송통신콘텐츠진흥","47713000","47713000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","콘텐츠방송산업육성","방송통신활용기반조성","1766000","1766000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","콘텐츠방송산업육성","콘텐츠 진흥","52994000","64412000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","행복한방송통신환경조성(KCC)","미디어 다양성 및 공공성 확보","61157000","61657000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송인프라지원","74260000","81260000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송콘텐츠 경쟁력 강화","7808000","7658000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","행복한방송통신환경조성(KCC)","방송통신운영지원","3135000","3135000"
"2018","과학기술정보통신부","방송통신발전기금",,"문화및관광","문화예술","행복한방송통신환경조성(KCC)","시청자 권익보호 및 참여 활성화","17853000","18490000"
"2018","과학기술정보통신부","방송통신발전기금",,"통신","방송통신","안전한인터넷정보활용기반구축(KCC)","안전한정보이용환경조성","10182000","9990000"
"2018","과학기술정보통신부","방송통신발전기금",,"통신","방송통신","정보통신방송기반조성","네트워크기반조성","4568000","6908000"
"2018","과학기술정보통신부","방송통신발전기금",,"통신","방송통신","정보통신방송기반조성","인터넷이용환경고도화","59651000","60651000"
"2018","과학기술정보통신부","방송통신발전기금",,"통신","방송통신","정보통신방송기반조성","전파연구기반조성","12722000","12722000"
"2018","과학기술정보통신부","방송통신발전기금",,"통신","방송통신","정보통신방송기반조성","주파수회수및재배치손실보상","5280000","5280000"
"2018","과학기술정보통신부","방송통신발전기금",,"통신","방송통신","정보통신방송산업진흥","ICT 확산 환경 조성","3620000","4554000"
"2018","과학기술정보통신부","방송통신발전기금",,"통신","방송통신","정보통신방송연구지원(R&D)","방송통신산업 원천기술개발(R&D)","97925000","97733400"
"2018","과학기술정보통신부","방송통신발전기금",,"통신","방송통신","정보통신방송연구지원(R&D)","방송통신서비스활성화기반구축(R&D)","25448000","25448000"
"2018","과학기술정보통신부","방송통신발전기금",,"통신","방송통신","정보통신방송연구지원(R&D)","전파자원개발및관리(R&D)","7109000","7109000"
"2018","과학기술정보통신부","방송통신발전기금",,"통신","방송통신","정보통신방송연구지원(R&D)","출연연 연구개발지원(R&D)","105543000","105543000"
"2018","과학기술정보통신부","에너지및자원사업특별회계","투자계정","과학기술","과학기술연구지원","출연연구기관지원","국가과학기술연구회 소속 출연연구기관 지원","381653000","378420000"
"2018","과학기술정보통신부","에너지및자원사업특별회계","투자계정","과학기술","기술개발","미래유망원천기술개발","에너지·환경기술개발","630000","630000"
"2018","과학기술정보통신부","우체국보험특별회계",,"통신","우정","우정사업행정지원","보특기본경비","153000","153000"
