"회계연도","소관명","회계명","계정명","분야명","부문명","프로그램명","단위사업명","지출목명","세출예산액/당초지출계획액(원)","세출예산액/수정지출계획액(원)","전년도이월액(원)","초과지출승인액(원)","예비비지출결정증액(원)","예비비지출결정감액(원)","전용증액(원)","전용감액(원)","이용증액(원)","이용감액(원)","이체증액(원)","이체감액(원)","세출예산현액/지출계획현액(원)","지출액(원)","지출순액(원)","다음년도이월액(원)","불용액(원)"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","국회도서관운영","전자도서관운영","운영비","4988208000","4988208000","0","0","0","0","0","0","0","0","0","0","4988208000","4893372930","4893372930","0","94835070"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","국회도서관운영","전자도서관운영","여비","5447000","5447000","0","0","0","0","0","0","0","0","0","0","5447000","5444060","5444060","0","2940"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","국회도서관운영","전자도서관운영","업무추진비","14371000","14371000","0","0","0","0","0","0","0","0","0","0","14371000","14370880","14370880","0","120"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","국회도서관운영","전자도서관운영","연구용역비","3980762000","3980762000","0","0","0","0","0","0","0","0","0","0","3980762000","3763835700","3763835700","0","216926300"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","국회도서관운영","전자도서관운영","건설비","10000000","10000000","0","0","0","0","0","0","0","0","0","0","10000000","9933000","9933000","0","67000"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","국회도서관운영","전자도서관운영","유형자산","255212000","255212000","0","0","0","0","0","0","0","0","0","0","255212000","254878960","254878960","0","333040"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","기획관리및운영지원","운영비","386467000","386467000","0","0","0","0","0","0","0","0","0","0","386467000","322783770","322783770","0","63683230"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","기획관리및운영지원","여비","22792000","22792000","0","0","0","0","0","0","0","0","0","0","22792000","22215580","22215580","0","576420"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","기획관리및운영지원","업무추진비","119161000","119161000","0","0","0","0","0","0","0","0","0","0","119161000","110264400","110264400","0","8896600"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","기획관리및운영지원","직무수행경비","7080000","7080000","0","0","0","0","0","0","0","0","0","0","7080000","7080000","7080000","0","0"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","기획관리및운영지원","연구용역비","20000000","20000000","0","0","0","0","50000000","0","0","0","0","0","70000000","63020000","63020000","0","6980000"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","기획관리및운영지원","보전금","65500000","65500000","0","0","0","0","0","0","0","0","0","0","65500000","65500000","65500000","0","0"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","기획관리및운영지원","유형자산","6000000","6000000","0","0","0","0","0","0","0","0","0","0","6000000","4469630","4469630","0","1530370"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","국가재정분석및사업평가","인건비","265714000","265714000","0","0","0","0","0","0","0","0","0","0","265714000","209118190","209118190","0","56595810"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","국가재정분석및사업평가","운영비","1174693000","1174693000","0","0","0","0","0","0","0","0","0","0","1174693000","1013498550","1013498550","0","161194450"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","국가재정분석및사업평가","여비","197311000","197311000","0","0","0","0","0","0","0","0","0","0","197311000","178435070","178435070","0","18875930"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","국가재정분석및사업평가","업무추진비","211265000","211265000","0","0","0","0","0","0","0","0","0","0","211265000","198616650","198616650","0","12648350"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","국가재정분석및사업평가","직무수행경비","68800000","68800000","0","0","0","0","0","0","0","0","0","0","68800000","66365180","66365180","0","2434820"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","국가재정분석및사업평가","연구용역비","600825000","600825000","12200000","0","0","0","0","-50000000","0","0","0","0","563025000","560954440","560954440","0","2070560"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","국가재정분석및사업평가","민간이전","38392000","38392000","0","0","0","0","0","0","0","0","0","0","38392000","20836230","20836230","0","17555770"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","예산정책처정보화","운영비","234559000","234559000","0","0","0","0","0","0","0","0","0","0","234559000","216409370","216409370","0","18149630"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","예산정책처정보화","업무추진비","6128000","6128000","0","0","0","0","0","0","0","0","0","0","6128000","5539020","5539020","0","588980"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","예산정책처정보화","연구용역비","608000000","608000000","0","0","0","0","0","0","0","0","0","0","608000000","604543180","604543180","0","3456820"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","예산정책처운영","예산정책처정보화","유형자산","51313000","51313000","0","0","0","0","0","0","0","0","0","0","51313000","51270590","51270590","0","42410"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","기획관리및운영지원","운영비","318812000","318812000","0","0","0","0","0","0","0","0","0","0","318812000","286601270","286601270","0","32210730"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","기획관리및운영지원","여비","58992000","58992000","0","0","0","0","0","0","0","0","0","0","58992000","50108580","50108580","0","8883420"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","기획관리및운영지원","업무추진비","79116000","79116000","0","0","0","0","0","0","0","0","0","0","79116000","73774700","73774700","0","5341300"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","기획관리및운영지원","직무수행경비","7080000","7080000","0","0","0","0","0","0","0","0","0","0","7080000","7080000","7080000","0","0"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","기획관리및운영지원","연구용역비","15000000","15000000","0","0","0","0","43000000","0","0","0","0","0","58000000","15000000","15000000","0","43000000"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","기획관리및운영지원","보전금","26000000","26000000","0","0","0","0","0","0","0","0","0","0","26000000","26000000","26000000","0","0"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","기획관리및운영지원","유형자산","34000000","34000000","0","0","0","0","0","0","0","0","0","0","34000000","33922770","33922770","0","77230"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","입법및정책조사분석","인건비","231000000","231000000","0","0","0","0","0","-500000","0","0","0","0","230500000","227624930","227624930","0","2875070"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","입법및정책조사분석","운영비","1099539000","1099539000","0","0","0","0","0","-20000000","0","0","0","0","1079539000","858966680","858966680","0","220572320"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","입법및정책조사분석","여비","204011000","204011000","0","0","0","0","0","0","0","0","0","0","204011000","159243020","159243020","0","44767980"
"2017","국회","일반회계",,"일반·지방행정","입법및선거관리","입법조사처운영","입법및정책조사분석","업무추진비","177650000","177650000","0","0","0","0","0","0","0","0","0","0","177650000","165420680","165420680","0","12229320"
